Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants
49089,3090578.297,08:07:30:363,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,295.39034703110127,313.7620447583281,295.64375829670956,312.6585344659441,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49092,3090710.416,08:07:30:495,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,284.633450542242,311.1203228221042,284.82350899144825,310.2754519709869,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49095,3090842.541,08:07:30:627,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,276.57259283797293,309.10952687842723,276.71513667487767,308.45863560826007,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49098,3090974.662,08:07:30:759,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,270.46586515226636,307.64081240757116,270.5727730299449,307.1354058231165,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49101,3091106.785,08:07:30:891,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,265.8461427845242,306.52188255952194,265.9263236927831,306.12558948935174,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49104,3091238.908,08:07:31:023,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,262.37894646239806,305.68435285362733,262.4390821435922,305.3698949191704,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49107,3091370.905,08:07:31:155,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,259.77777894909315,305.08533565804703,259.8228807099888,304.8322540753751,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49110,3091503.032,08:07:31:288,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,257.8550975702642,304.6275283144391,257.8889238909359,304.42047899560583,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49113,3091635.154,08:07:31:420,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,256.32571020112607,304.2900971818551,256.3510799416299,304.11757206090095,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49116,3091767.276,08:07:31:552,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.98224295257575,0.0,303.8356109800309,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49119,3091899.397,08:07:31:684,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.7018071677209,0.0,303.57459505648296,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49122,3092031.519,08:07:31:816,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.49084072738566,0.0,303.37819351212795,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49125,3092163.643,08:07:31:948,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.3373525748652,0.0,303.2356290315927,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49128,3092295.763,08:07:32:080,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.24988961628185,0.0,303.15635882699814,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49131,3092427.89,08:07:32:212,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.2043213376968,0.0,303.1169351139048,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49134,3092560.011,08:07:32:345,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.1303439273219,0.0,303.0475661276487,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49137,3092692.134,08:07:32:477,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.1065675229479,0.0,303.0272460413637,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49140,3092824.264,08:07:32:609,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.05897108883084,0.0,302.9822418458134,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49143,3092956.377,08:07:32:741,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.0448432699277,0.0,302.97005820583536,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49146,3093088.503,08:07:32:873,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.0229545979968,0.0,302.9496276680983,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49149,3093220.624,08:07:33:005,Trial015,15 devant point chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,-,-,0.0,303.0744330423414,0.0,303.00219971308826,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49152,3093372.106,08:07:33:157,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Information,1,1,-,-,0.0,303.1130418755999,0.0,303.0416287468308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15 devant.jpg,
49155,3093484.868,08:07:33:270,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.12538901351525,0.0,303.0545910351092,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49158,3093616.994,08:07:33:402,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.1386069440713,0.0,303.06827032843745,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49161,3093749.111,08:07:33:534,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.14245751866144,0.0,303.0724669251068,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49164,3093881.237,08:07:33:666,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.12041624580104,0.0,303.05068516880584,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49167,3094013.362,08:07:33:798,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.1589878476569,0.0,303.08945140808123,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49170,3094145.486,08:07:33:930,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.17264993878547,0.0,303.10325947727443,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49173,3094277.602,08:07:34:062,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.1667341655064,0.0,303.09745318754386,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49176,3094409.724,08:07:34:195,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.1873,4.1127,0.0,303.15956235444054,0.0,303.09036348913935,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49179,3094629.642,08:07:34:415,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,4.0313,4.0673,344.09313140469595,329.448949011346,347.4418035181821,326.1938954088074,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49182,3094689.268,08:07:34:474,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,3.9604,4.0691,413.5322347917412,349.9722892295926,418.56023229363524,347.83703094372987,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49185,3094748.886,08:07:34:534,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,1,1,3.5939,3.6282,468.36216873887884,363.8602633261097,474.88019611529705,365.8570414793876,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49188,3094808.521,08:07:34:593,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,-,-,3.7988,3.7780,517.4123658399686,374.948698875073,519.2381059239725,378.15690263004035,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49191,3094868.141,08:07:34:653,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,-,-,3.5490,3.5540,609.8847333441372,424.0127194298128,610.8637947544454,426.7734814218778,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49194,3094927.887,08:07:34:713,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,-,2,3.6445,3.6603,720.7912913266734,439.8665618315513,730.4080303750702,446.9738829879638,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49197,3094987.5,08:07:34:772,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.8362,3.9391,603.7403615201966,405.6930380698153,610.9529158064943,411.00629080529546,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49200,3095047.26,08:07:34:832,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.8900,4.1009,516.0062872865176,380.0482693790851,521.4157030012408,384.01597079886596,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49203,3095106.878,08:07:34:892,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,4.0534,3.9755,450.18428669360867,360.8141416539885,454.24134847965104,363.77267958699485,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49206,3095166.638,08:07:34:952,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,4.2521,3.9765,400.8383056018687,346.41179389100506,403.8811019414004,348.6134592089306,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49209,3095226.259,08:07:35:011,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.5151,3.3516,363.8664888145461,335.60393606151285,366.1485860691949,337.23794691812776,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49212,3095286.003,08:07:35:071,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,336.17902092060075,327.4901151873523,337.8905938615873,328.6983851979842,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49215,3095466.697,08:07:35:252,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,315.4517982153378,321.35203932546096,316.7354779210778,322.2410037016056,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49218,3095598.832,08:07:35:384,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,299.906878664221,316.7311445131622,300.8696384435259,317.3806296634414,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49221,3095730.957,08:07:35:516,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,288.27488651547645,313.22420976937417,288.9969563499552,313.69408550025435,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49224,3095863.085,08:07:35:648,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,279.52036501450226,310.5589720308311,280.0619173903613,310.894140697162,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49227,3095995.201,08:07:35:780,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,273.0026875912602,308.56918799685155,273.40885187315445,308.80332636477044,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49230,3096127.329,08:07:35:912,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,268.0858649447045,307.1598213600166,268.3904881561252,307.31818700412657,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49233,3096259.448,08:07:36:044,Trial016,16 devant.jpg,15,Gainsboro,9.6975,Eye,2,2,3.9134,3.8076,264.4358721030763,306.1076522182045,264.6643395116418,306.2091883194577,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49236,3096391.585,08:07:36:176,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,3.9134,3.8076,261.7296840059055,305.3268442362298,261.9010345623297,305.3857581803404,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49239,3096523.688,08:07:36:308,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,3.9134,3.8076,259.7311588419251,304.7222256230673,259.8596717592432,304.749172949321,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49242,3096655.811,08:07:36:441,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,3.9134,3.8076,258.29423242646055,304.2425516628351,258.3906171144492,304.24552402569617,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49245,3096787.942,08:07:36:573,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,3.9134,3.8076,257.24810968485684,303.93419974943714,257.3203982008483,303.9191908897536,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49248,3097007.489,08:07:36:792,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,3.9134,3.8076,256.42372002634795,303.68280155724256,256.47793641334147,303.65430678065064,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49251,3097067.097,08:07:36:852,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,5.1491,4.8850,324.4259556461424,348.16733257438324,337.6215130055753,350.1505606586424,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49254,3097126.722,08:07:36:912,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,1,4.8771,4.6310,376.6237074059655,383.9998052925663,396.8191336165427,377.9140414108264,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49257,3097186.472,08:07:36:971,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,2,4.4396,4.8498,415.88354671971604,408.79912609520676,431.5971794114401,409.96408834670206,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49260,3097246.098,08:07:37:031,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,2,4.8276,4.6616,375.3459065870916,382.29179048975277,387.1311311058846,383.148274046545,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49263,3097305.849,08:07:37:091,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,2,4.6608,4.3767,383.5553943805776,431.4940851322823,383.35053287664215,433.6603477624095,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49266,3097365.471,08:07:37:150,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,1,2,4.5424,4.4810,348.3028423151293,448.7412135083131,348.1491961871777,447.49356911770457,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49269,3097425.214,08:07:37:210,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,2,2,4.4425,4.5163,324.13144356419895,412.30244442283794,324.0162089682352,411.3494729980523,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49272,3097484.841,08:07:37:270,Trial017,17 voc chat gauche.jpg,15,Gainsboro,48.6429,Eye,2,2,4.2736,4.3984,306.1332203410536,384.9898580215397,306.0467943940808,384.2578913211212,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49275,3097544.587,08:07:37:329,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.3241,4.3517,292.6345529236946,364.505418220566,292.56973346346496,363.9392050634229,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49278,3097604.22,08:07:37:389,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.3489,4.1851,282.5105523606753,349.1420883698358,282.46193776550314,348.7001903701492,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49281,3097663.967,08:07:37:449,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.0374,4.0793,274.9175519384109,337.61959098178806,274.8810909920317,337.2709293501939,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49284,3097723.589,08:07:37:508,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,2,2,3.7988,3.0980,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49287,3097783.334,08:07:37:568,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,2,2,3.9998,4.0744,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49290,3097842.957,08:07:37:628,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,2,2,4.5879,3.9833,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49293,3097902.705,08:07:37:688,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,2,2,4.7621,4.0990,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49296,3097962.337,08:07:37:747,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,2,2,4.7534,4.2906,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49299,3098021.96,08:07:37:807,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,3,3,4.6975,4.5481,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49302,3098081.712,08:07:37:867,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,3,3,4.5890,4.5747,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49305,3098141.331,08:07:37:926,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,3,3,4.5374,4.6378,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49308,3098200.957,08:07:37:986,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.5554,4.6257,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49311,3098260.712,08:07:38:046,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.5386,4.6989,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49314,3098320.453,08:07:38:105,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.5958,4.7568,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49317,3098380.08,08:07:38:165,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,-,4.6851,4.7782,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49320,3098439.703,08:07:38:225,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,4.7594,4.8051,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49323,3098499.45,08:07:38:284,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,4.8683,4.8877,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49326,3098559.071,08:07:38:344,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,5.0179,4.8724,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49329,3098618.707,08:07:38:404,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,5.0100,4.8702,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49332,3098678.453,08:07:38:463,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,4.9527,4.8526,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49335,3098738.072,08:07:38:523,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,3,4.9506,4.8396,,,,,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49338,3098797.701,08:07:38:583,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,-,4,4.8043,5.0021,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49341,3098857.448,08:07:38:642,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,4,4,4.6942,4.8016,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49344,3098917.063,08:07:38:702,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,4,4,4.6755,4.7298,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49347,3098976.696,08:07:38:761,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,4,4,4.5502,4.5849,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49350,3099036.318,08:07:38:821,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,4,4,4.3611,4.4815,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49353,3099095.938,08:07:38:881,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,5,5,4.1993,4.3485,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49356,3099155.562,08:07:38:940,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,5,5,4.1375,4.2475,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49359,3099215.314,08:07:39:000,Trial017,17 voc chat gauche.jpg,15,Gainsboro,0.0,Eye,5,5,3.9739,4.2242,,,,,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49362,3099314.688,08:07:39:099,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,1,1,3.8336,3.9416,595.2818524499966,390.9478837902583,588.9220081676312,399.1307999364688,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49365,3099374.433,08:07:39:159,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,1,1,3.8901,3.9487,588.9142508425431,389.64758400237895,586.6235002237554,393.74473572939286,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49368,3099434.063,08:07:39:219,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,1,1,3.7486,4.0884,586.8176527913643,389.67998242769,579.2650059064296,393.0620998179112,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49371,3099493.685,08:07:39:278,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,1,1,3.7774,3.9898,579.5305460367827,390.96082613790065,569.3259537258137,390.5575789992008,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49374,3099553.431,08:07:39:338,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,1,1,3.6586,3.8464,579.8286120399406,386.2390114435741,569.4652911728834,391.85454251205357,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49377,3099613.055,08:07:39:398,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,2,2,3.7799,3.8764,580.1478385779247,377.27999648797197,577.1792900281578,392.26064724274937,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
49380,3099672.806,08:07:39:457,Trial018,18 voc devant.jpg,15,Gainsboro,44.4198,Eye,2,2,3.7884,3.8149,589.3042975137531,378.99453032080754,589.0200083068288,390.2429037793092,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
